samp_id,text,ae,term_code,term,term_llt_or_pt
351126697472569344,@jkimberlinn im on cypro . actually in dying on cypro,dying,10013767,feeling drunk,drunk-like effect
340359703513157632,"@copelong30 had a migraine, asked him for medicine, he's sitting there like ""that's what you get! nicotine withdrawals!"" like fuck dad.",withdrawals,10073281,withdrawal syndrome,withdrawal symptom
340359703513157632,"@copelong30 had a migraine, asked him for medicine, he's sitting there like ""that's what you get! nicotine withdrawals!"" like fuck dad.",migraine,10027599,migraine,migraine
350332912530505728,@ana_3033 fluoxetine give me headaches and makes me yawn 24/7,headaches,10019211,headache,headache
350332912530505728,@ana_3033 fluoxetine give me headaches and makes me yawn 24/7,yawn,10048231,yawning,yawn
352936422690394113,allergic reaction to #lamotrigine. feel free to share &amp; distribute. kill #bigpharma before it kills us. http://t.co/8gj415gas5,allergic reaction,10001718,hypersensitivity,allergic reaction
347632066566955008,80.sevenkg. not good at all. seroquel will do it's best to make those numbers bigger so now i have to really watch what i eat.,make those numbers bigger,10047896,weight increased,weight gain
344556124994936832,"oh, what a great idea watching gordan ramsay cook at 4am when i'm hungry from my seroquel.",hungry,10016336,hunger,feeling hungry
340739507114610688,i've been on paxil for 10 years for depression/anxiety and at first it used to help but i guess i've built up tolerance and i come too fast.,tolerance,10043087,tachyphylaxis,tachyphylaxis
340739507114610688,i've been on paxil for 10 years for depression/anxiety and at first it used to help but i guess i've built up tolerance and i come too fast.,come too fast,10036596,premature ejaculation,premature ejaculation
340454413229490176,my 3 favourite things about fluoxetine are: it doesnt work as an antidepressant. increases suicidal thoughts. it stops you from jizzing.,stops you from jizzing,10021574,anorgasmia,inability to orgasm
340454413229490176,my 3 favourite things about fluoxetine are: it doesnt work as an antidepressant. increases suicidal thoughts. it stops you from jizzing.,suicidal thoughts,10042458,suicidal ideation,suicidal ideation
330757789905457154,@aquafare the only things i know i'm allergic to are sulfa drugs and ciprofloxacin.,allergic,10001720,drug hypersensitivity,allergic reaction to antibiotics
342643910436335617,"amateur porn tips: take vyvanse! after two hours of continuous shitting, you'll be ready for anal with no embarrassing poo accidents! ?",continuous shitting,10017367,frequent bowel movements,frequent bowel movements
332511485043548162,i'd rather be on the effexor that made me happy though i had severe back pain from it.. than sad and crying for no reason on lexapro....,back pain,10003988,back pain,back pain
332511485043548162,i'd rather be on the effexor that made me happy though i had severe back pain from it.. than sad and crying for no reason on lexapro....,sad,10016364,depressed mood,feeling sad
332511485043548162,i'd rather be on the effexor that made me happy though i had severe back pain from it.. than sad and crying for no reason on lexapro....,crying,10011469,crying,crying
329643623660519424,"only one day in and mirtazapine is like fluoxetine all over again, it just makes me so tiered",tiered,10043890,fatigue,tiredness
345655759767482369,@sarahchoueiry @crohns_twins i also have nuasea and low grade temp and on #humira should i go check it out??,nuasea,10028813,nausea,nausea
345655759767482369,@sarahchoueiry @crohns_twins i also have nuasea and low grade temp and on #humira should i go check it out??,low grade temp,10043204,body temperature increased,temperature elevation
347901459817455617,@privacy625 @sandycolon25 the seroquel is addictive a d they deny it.,addictive,10012336,drug dependence,dependence addictive
341606023297134592,my breath smells awful (thanks vyvanse) anyone have gum,breath smells,10006325,breath odour,breath odor
352144946549108737,"@milynda lamictal makes you sleepy at night, but i take it around 10 or so. once you get in the system, you start falling asleep normally.",sleepy,10041018,somnolence,sleepy
353832654724022273,@jessielee122 you can say that again!  i trusted my doc and ended up crippled thanks to just 12 cipro pills.  going on 4 years now.,crippled,10022876,disability,invalid
348662789964972032,"@silkwould smh. lmao paxil was my first, i just stopped effexor (the headaches were a nightmare)",headaches,10019211,headache,headache
348662789964972032,"@silkwould smh. lmao paxil was my first, i just stopped effexor (the headaches were a nightmare)",headaches ,10019211,headache,headache
351619134334832641,today's pristiq withdrawal symptom: my eyeballs make a sound like star trek doors when i move them. #wtf,eyeballs make a sound,10070539,hyperacusis,sound sensitivity increased
351619134334832641,today's pristiq withdrawal symptom: my eyeballs make a sound like star trek doors when i move them. #wtf,withdrawal,10073281,withdrawal syndrome,withdrawal symptom
352936746062856192,allergic reaction to #lamotrigine. feel free to share &amp; distribute. kill #bigpharma before it kills us. http://t.co/sqdtqpucgn,allergic reaction,10001718,hypersensitivity,allergic reaction
341752534295248897,"@opium_district i've been having them today too, three days without effexor. i completely understand what you mean. every hit, lightheaded..",lightheaded,10024490,dizziness,light-headed
352627089926656000,just had a marathon sleep past 24hrs on new dose of #duloxetine -hope my liver will be ok on it.woke with stressy tummy pains. #sideeffects,tummy pains,10045148,abdominal pain,tummy ache
352627089926656000,just had a marathon sleep past 24hrs on new dose of #duloxetine -hope my liver will be ok on it.woke with stressy tummy pains. #sideeffects,sleep past 24hrs,10041349,somnolence,somnolence
332156923002617859,"i've had no appetite since i started on prozac, i guess that's a good thing",no appetite,10003028,decreased appetite,appetite lost
332545540216729601,"um yay venlafaxine set off a mixed episode. calming down now after weeks, now back to the depression of before. yay indeed",mixed episode,10065032,bipolar i disorder,mixed manic depressive episode
346343460770557953,"20.05 day 16 rivaroxaban diary. intense back and knee pain most of day;  taken more paracetamol. had to shop, walking painful.",back,10003988,back pain,back pain
346343460770557953,"20.05 day 16 rivaroxaban diary. intense back and knee pain most of day;  taken more paracetamol. had to shop, walking painful.",walking painful,10047810,gait disturbance,walking difficulty
346343460770557953,"20.05 day 16 rivaroxaban diary. intense back and knee pain most of day;  taken more paracetamol. had to shop, walking painful.",knee pain,10023477,arthralgia,knee pain
342775921243209728,@scrabalisios i hav to come of the duloxetine immediately as i hav a terrible rash because of it! had the rash 2 weeks,rash,10037844,rash,rash
344309040282734593,"gotta find an alternative to vyvanse, asap. i'd rather be sleepy &amp; happy, than alert &amp; depressed!",depressed,10012378,depression,depression
342113962495721472,this vyvanse is keeping me up tho but i want to sleep,keeping me up,10041001,insomnia,sleep loss
342013098854580227,i'm so irritable when my vyvanse wears off #fuckkk,irritable,10023000,irritability,irritable
342119662651334656,just took seroquel. now i'm freaking out that i will end up sleeping 15 hrs and miss my 12pm appt tomorrow,sleeping 15 hrs,10041000,hypersomnia,sleep excessive
353158902520619010,i have been on lorazepam / diazepam / quetiapine for the past few nights and i've noticed i am slightly drooling a bit. lovely.,drooling,10013642,drooling,drooling
343602709519273985,@harrydfish @deltrimental joe is on pristiq and he gets weird brain zap / twitch things too.,twitch,10045198,muscle twitching,twitching
343602709519273985,@harrydfish @deltrimental joe is on pristiq and he gets weird brain zap / twitch things too.,brain zap,10033775,paraesthesia,paraesthesia
347305520585121793,"3 rounds of puking, a nasty headache, and my throat is raw. body wants nothing to do with this increase in the geodon.",puking,10047700,vomiting,vomiting
347305520585121793,"3 rounds of puking, a nasty headache, and my throat is raw. body wants nothing to do with this increase in the geodon.",throat is raw,10077283,throat irritation,raw throat
347305520585121793,"3 rounds of puking, a nasty headache, and my throat is raw. body wants nothing to do with this increase in the geodon.",headache,10019211,headache,headache
345624026254823424,"day has been a right off. missed opticians&amp;slept aw day. sitting here torn faced, wi greasy hair&amp;unwashed. swollen feet thx to olanzapine.",torn faced,10023000,irritability,irritable
345624026254823424,"day has been a right off. missed opticians&amp;slept aw day. sitting here torn faced, wi greasy hair&amp;unwashed. swollen feet thx to olanzapine.",slept aw day,10011865,somnolence,daytime sleepiness
345624026254823424,"day has been a right off. missed opticians&amp;slept aw day. sitting here torn faced, wi greasy hair&amp;unwashed. swollen feet thx to olanzapine.",swollen feet,10042693,peripheral swelling,swelling of feet
333799489687154688,i ain't trying to take this seroquel yet. i'm not ready to be sedated and completely unconscious till tomorrow.,unconscious,10041349,somnolence,somnolence
333799489687154688,i ain't trying to take this seroquel yet. i'm not ready to be sedated and completely unconscious till tomorrow.,sedated ,10039897,sedation,sedation
345547397381890049,"@adelerosenbloom getting off seroquel (sero-kill) can cause convulsions, fever, toxic reactions, psychotic reactions. and other shit",fever,10016558,pyrexia,fever
345547397381890049,"@adelerosenbloom getting off seroquel (sero-kill) can cause convulsions, fever, toxic reactions, psychotic reactions. and other shit",convulsions,10010914,seizure,convulsions
345547397381890049,"@adelerosenbloom getting off seroquel (sero-kill) can cause convulsions, fever, toxic reactions, psychotic reactions. and other shit",toxic reactions,10013746,toxicity to various agents,drug toxicity
345547397381890049,"@adelerosenbloom getting off seroquel (sero-kill) can cause convulsions, fever, toxic reactions, psychotic reactions. and other shit",psychotic reactions,10067568,psychotic behaviour,psychotic behavior
342548486664896513,i lost 17 pounds on vyvanse &amp; that's why life is wonderful,lost 17 pounds,10047900,weight decreased,weight loss
329978561559678977,"as are (probably) the nausea, headache, sweats, flu symptoms &amp; diarrhea. but it?s still better than being on it.  #venlafaxine #withdrawal",nausea,10028813,nausea,nausea
329978561559678977,"as are (probably) the nausea, headache, sweats, flu symptoms &amp; diarrhea. but it?s still better than being on it.  #venlafaxine #withdrawal",headache,10019211,headache,headache
329978561559678977,"as are (probably) the nausea, headache, sweats, flu symptoms &amp; diarrhea. but it?s still better than being on it.  #venlafaxine #withdrawal",diarrhea,10012727,diarrhoea,diarrhea
329978561559678977,"as are (probably) the nausea, headache, sweats, flu symptoms &amp; diarrhea. but it?s still better than being on it.  #venlafaxine #withdrawal",withdrawal,10073281,withdrawal syndrome,withdrawal symptom
329978561559678977,"as are (probably) the nausea, headache, sweats, flu symptoms &amp; diarrhea. but it?s still better than being on it.  #venlafaxine #withdrawal",sweats,10042661,hyperhidrosis,sweating
329978561559678977,"as are (probably) the nausea, headache, sweats, flu symptoms &amp; diarrhea. but it?s still better than being on it.  #venlafaxine #withdrawal",flu symptoms,10016791,influenza like illness,flu like symptoms
347462639066157057,"dear alternative medicine aficionados, don't do intra-nasal acupuncture when you're on effient and aspirin. #nightmare #bloodbath",bloodbath,10005103,haemorrhage,bleeding
349190696961466368,i can't wait to go get my anti nauaea meds tonight. i feel like shit. humira is definitely kicking my ass but my skin lools great.,kicking my ass,10016370,malaise,feeling unwell
349190696961466368,i can't wait to go get my anti nauaea meds tonight. i feel like shit. humira is definitely kicking my ass but my skin lools great.,nauaea,10028813,nausea,nausea
343154435695980547,i'm always irritated on vyvanse because people can't think as fast as i can. it's like every conversation is with someone at a nursing home,irritated,10016337,irritability,feeling irritated
343154435695980547,i'm always irritated on vyvanse because people can't think as fast as i can. it's like every conversation is with someone at a nursing home,can't think as fast,10041049,bradyphrenia,slowed thinking
353503396331921409,going off paxil cr cold turkey is something you should never ever do if you value your brain cells.,value your brain cells,10027175,memory impairment,memory impairment
333194880765546496,i've decided i'm really not happy with the pain lamotrigine is causing or the poor sleep. i am thinking of asking for a trial of prozac and,pain,10033371,pain,pain
333194880765546496,i've decided i'm really not happy with the pain lamotrigine is causing or the poor sleep. i am thinking of asking for a trial of prozac and,poor sleep,10036160,poor quality sleep,poor sleep
343095658779127808,"@archangelolill isn't zyprexa also called olanzapine, if so ppl need to be careful of side effects &amp;addiction, can do more harm than good",addiction,10001125,dependence,addiction
333211368578772993,i feel siiiiiiiiiiiiiiick. damn you venlafaxine.,siiiiiiiiiiiiiiick,10016365,malaise,feeling sick
333121777909760000,@luckystubbs i take way too much zoloft and seroquel to get the horn my life is a lie,get the horn my life,10024870,loss of libido,loss of libido
349644702485716992,every since i stopped taking that paxil i haven't been so damn emotional ..... i think!,emotional,10014555,affect lability,emotional lability
333020420204797952,@caseygrin i used to take trazodone. made me sleep for dayyssss,sleep for dayyssss,10041000,hypersomnia,sleep excessive
340740174638092288,@stacymadern thats the prob with zyprexa its for ppl with bi-polar or schizophrenia its really strong when you wake up your drowsy for 6 hrs,drowsy,10013649,somnolence,drowsiness
354458322214191104,"welll..decided to get off paxil. withdrawals are killlerrr, like loss of circulation randomly in areas.",withdrawals,10073281,withdrawal syndrome,withdrawal symptom
354458322214191104,"welll..decided to get off paxil. withdrawals are killlerrr, like loss of circulation randomly in areas.",loss of circulation ,10036155,poor peripheral circulation,poor peripheral circulation
349723227444101121,@mizbergy that's the hardest part: difficult to willingly self-inflict pain. #humira #rheum,pain,10033371,pain,pain
352682252943097858,@dystoniasociety i would like to know what everyone else's experience are of baclofen and clonazepam. do they get dry nose / throat?,throat,10013789,dry throat,dry throat
352682252943097858,@dystoniasociety i would like to know what everyone else's experience are of baclofen and clonazepam. do they get dry nose / throat?,dry nose,10013782,nasal dryness,dry nose
348698825512321024,holy shit balls pristiq withdrawals are very strong!,withdrawals,10073281,withdrawal syndrome,withdrawal symptom
333777894822248449,boniva would've been better properly named as an erectile dysfunction drug.,erectile dysfunction,10061461,erectile dysfunction,erectile dysfunction
349995143006400514,@psychiatrysho partly true but olanzapine is the worst ever for inducing carb cravings for some unfortunate ppl serequel and clozaril a 2nd, carb cravings,10007216,food craving,carbohydrate craving
349995143006400514,@psychiatrysho partly true but olanzapine is the worst ever for inducing carb cravings for some unfortunate ppl serequel and clozaril a 2nd,carb cravings,10007216,food craving,carbohydrate craving
349373682134695939,"@dearabbygail yeah, ambien is also addictive, so short term is the goal. ask about seroquel? tell the doc about all the health stuffs though",addictive,10012336,drug dependence,dependence addictive
351395434624856064,"@mycuriousmind not that i ever noticed. i was taking it with venlafaxine, and it definitely made me drowsy",drowsy,10013649,somnolence,drowsiness
353040661651529728,going to bed with a nicotine patch on... i really hope i don't have a nightmare.......,nightmare,10029412,nightmare,nightmare
341808582465032192,"@mesgreene i lost effectiveness on humira, and then methotrexate was added and it was like going back to starting the drug.",lost effectiveness,10043087,tachyphylaxis,tachyphylaxis
346451865283751936,@cardiwithpearls enjoy :) haha. i take it + seroquel + klonopin every night for sleep. it can make me very loopy sometimes!,loopy,10017565,feeling abnormal,fuzzy
347824349572644865,@missynomatter i was on quetiapine and gained 40lbs &lt;wall&gt; so i am not even trying olanzapine. they gave me abilify cause it not supposed to,gained 40lbs,10047896,weight increased,weight gain
345025450898231296,@nanamack69 i'm here been in a seroquel coma lol,coma,10041349,somnolence,somnolence
342482908101111810,@flatchests it has nothing to do with any of that~ apparently seroquel makes you gain alot of weight -__-,gain alot of weight,10047896,weight increased,weight gain
326732768149135360,wondered why my limbs ached and i was shivering on the hottest day of the year so far. forgot my venlafaxine. that'll be withdrawal then!,shivering,10040558,chills,shivering
326732768149135360,wondered why my limbs ached and i was shivering on the hottest day of the year so far. forgot my venlafaxine. that'll be withdrawal then!,withdrawal,10073281,withdrawal syndrome,withdrawal symptom
326732768149135360,wondered why my limbs ached and i was shivering on the hottest day of the year so far. forgot my venlafaxine. that'll be withdrawal then!,limbs ached,10000448,pain in extremity,aching in limb
351572373134258176,@posaware my t cell went up w ith humira i also have crohns disease.   i wish u guys had more articles with people like me in it,t cell went up,10049183,white blood cell count increased,white blood cell increased
331500382746472448,note to self - nicotine lozenge &amp; alcohol = nausea.,nausea,10028813,nausea,nausea
341294461986430977,"@authoredkurtz oh, it sucks, but try doing snri withdrawal. they had to put me on a whole other drug just to get me off effexor. :(", withdrawal,10073281,withdrawal syndrome,withdrawal symptom
342560740818948096,cymbalta makes me thirsty to the point where my mouth is painfully dry. it feels like the sahara desert in my mouth.,mouth is painfully dry,10013781,dry mouth,dry mouth
342560740818948096,cymbalta makes me thirsty to the point where my mouth is painfully dry. it feels like the sahara desert in my mouth.,feels like the sahara desert in my mouth,10013781,dry mouth,dry mouth
342560740818948096,cymbalta makes me thirsty to the point where my mouth is painfully dry. it feels like the sahara desert in my mouth.,thirsty,10021689,thirst,increased thirst
341240191375245312,@synapsid with effexor if i miss one day i am dizzy and wrecked,dizzy,10013580,dizziness,dizzy
341240191375245312,@synapsid with effexor if i miss one day i am dizzy and wrecked,wrecked,10016370,malaise,feeling unwell
346407033261666304,"dear seizure buddies, never ever take vimpat. side effects &amp; withdrawals are quite fucking hideous. love, meh xoxo",withdrawals,10073281,withdrawal syndrome,withdrawal symptom
348243864877940736,@thatjunkiechick thank you! coming off effexor is not fun!,coming off effexor is not fun,10048010,withdrawal syndrome,withdrawal syndrome
332225282062823424,not hungry but eating anyway. thank you quetiapine you utter cunt.,eating,10021654,increased appetite,increased appetite
344551845043245056,@fergusonelaine @psychiatrysho recent spell in hospital and olanzapine sloth/weight gain,sloth,10041052,sluggishness,sluggishness
344551845043245056,@fergusonelaine @psychiatrysho recent spell in hospital and olanzapine sloth/weight gain,weight gain,10047896,weight increased,weight gain
345577264949379072,"@fragileannie @meilufay i tried baclofen, another common muscle relaxer, and had too many side-effects from it, including worsening pain.",worsening pain,10033499,pain,pain worsened
333047948642492416,"@burberrywife sometimes it never ends. so sorry. topomax is miserable with parasthesia, cognitive problems, kidney stones. lamictal's good",kidney stones,10023437,nephrolithiasis,kidney stones
333047948642492416,"@burberrywife sometimes it never ends. so sorry. topomax is miserable with parasthesia, cognitive problems, kidney stones. lamictal's good",cognitive problems,10009846,cognitive disorder,cognitive impairment
333047948642492416,"@burberrywife sometimes it never ends. so sorry. topomax is miserable with parasthesia, cognitive problems, kidney stones. lamictal's good",parasthesia,10033775,paraesthesia,paraesthesia
352310415616786432,"@r00shoes ""eh whatever"" was me for years on paxil cr, years 14-18. better than ""everything sucks i wanna die"" but i still had days like that",eh whatever,10002942,apathy,apathy
332397858290540544,slept 11 hours last night on seroquel o.o,slept 11 hours,10041000,hypersomnia,sleep excessive
333675186622701570,"@marcello i had to take paroxetine tablets for a year nd a side effect is weight gain, it went to my core. off them now bt can't shift it!",weight gain,10047896,weight increased,weight gain
350666666436345856,@glass1ncision  -nods-  my zombie-ness when i first wake up in the morning is mostly from my nightly meds too (seroquel).,zombie-ness,10016384,feeling abnormal,felt like a zombie
333697653349179393,@verlieren thank you! it didn't even fucking work. i went back to ziprasidone but now will never have another orgasm in my life.,never have another orgasm,10021574,anorgasmia,inability to orgasm
341743389018050560,i took my trazodone like an hour ago and i can barely keep my eyes open and i need to finish homeworrrkkk,barely keep my eyes open,10041014,somnolence,sleepiness
348379241827688448,having a serious quetiapine haze this morning...,haze,10017565,feeling abnormal,fuzzy
333199163514843137,"@bipolarblogger the misery i'm experiencing today from the pain, outweighs the anti-depressant effect of the lamotrigine",pain,10033371,pain,pain
342318826886676480,vyvanse completely fucks up my sleep smh but i need it to study too,fucks up my sleep,10040999,sleep disorder,sleep disturbed
352327453202595840,paxil why you not let me sleep?!?,not let me sleep,10041001,insomnia,sleep loss
342322703556038657,i hate cipro! #antibiotic #nauseous #cf #hospitallife #cysticfibrosis,nauseous,10028823,nausea,nauseous
332946951085645824,only change so far since switching from lexapro to cymbalta: now i might notice if i got hit in the crotch w/ a lance in a jousting accident,might notice if i got hit in the crotch w/ a lance in a jousting accident,10024870,loss of libido,loss of libido
328529078753845248,reducing the lamotrigine is grim. exhausted and grumpy. got another 2 weeks of this yet. wondering if i'm doing the right thing?,grumpy,10023000,irritability,irritable
328529078753845248,reducing the lamotrigine is grim. exhausted and grumpy. got another 2 weeks of this yet. wondering if i'm doing the right thing?,exhausted,10015667,fatigue,exhaustion
342344675572727811,i just found out that some dude from my friend's family was in a coma because of that drug (zyprexa) i was prescribed.,coma,10041349,somnolence,somnolence
332562785970049024,@ciproispoison avelox got me. central nervous system breakdown.,central nervous system breakdown,10007943,nervous system disorder,central nervous system disorder
347834378270961664,"@sewyoursoul i 'served' 6months of fluoxetine-time around 18 years ago, it put a smile on my face but inside i was still screaming. :(",inside i was still screaming,10014554,affect lability,emotional instability
344896209737105409,@_kassidymariee maybe it's just a vyvanse addict thing rt @vyvanseswag: nothing more satisfying than crossing something off your to-do list.,addict,10012336,drug dependence,dependence addictive
349785645192982528,@ciproispoison you r right cipro nearly killed me,nearly killed me,10068111,near death experience,near death experience
349418881426788352,@zmiller1902 sometimes my humira pens make me feel like i'm 90 years old due to the joint pain everywhere.,joint pain,10023222,arthralgia,joint pain
342066984902610946,seriously haven't ate one thing all damn day.. #vyvanse #add #damn,haven't ate,10003028,decreased appetite,appetite lost
333358524274987008,@halfabear i had a year on prozac which ruined my creativity too - my memory now is awful - pregabalin does it but it's worth it!!!,ruined my creativity,10027374,mental impairment,mental impairment
333358524274987008,@halfabear i had a year on prozac which ruined my creativity too - my memory now is awful - pregabalin does it but it's worth it!!!,memory,10027175,memory impairment,memory impairment
346655631157108736,day 6 cold turkey from effexor. i believe this pic adequately represents my descent into madness. or whatever. http://t.co/vz0ofabia0,descent into madness,10027352,mental impairment,mental deterioration
342476405872939008,?@dipndots95: my vyvanse makes me nocturnal ???,nocturnal,10041017,insomnia,sleeplessness
340250799298973696,@trenchtimelow ooh. i was on seroquel. and withdrawal is a bitch. i'm not even fully off it yet either.,withdrawal,10073281,withdrawal syndrome,withdrawal symptom
351677046755303424,#schizophrenia #seroquel #sideeffects uncontrollable tremors in hands and legs. body would rock all the time. restlessness. desperation.,tremors in hands,10044577,tremor,tremor of hands
351677046755303424,#schizophrenia #seroquel #sideeffects uncontrollable tremors in hands and legs. body would rock all the time. restlessness. desperation.,desperation,10016344,feeling of despair,feeling of despair
351677046755303424,#schizophrenia #seroquel #sideeffects uncontrollable tremors in hands and legs. body would rock all the time. restlessness. desperation.,body would rock ,10044565,tremor,tremor
351677046755303424,#schizophrenia #seroquel #sideeffects uncontrollable tremors in hands and legs. body would rock all the time. restlessness. desperation.,tremors in hands and legs,10044565,tremor,tremor
351677046755303424,#schizophrenia #seroquel #sideeffects uncontrollable tremors in hands and legs. body would rock all the time. restlessness. desperation.,restlessness,10038743,restlessness,restlessness
346097617819799552,do you think anyone has ever managed to have an orgasm while on xarelto?,orgasm,10021574,anorgasmia,inability to orgasm
333444462229479424,@nicoleccoelho i take fluoxetine and it doesn't do shit it just makes me dizzy and tired,dizzy,10013580,dizziness,dizzy
333444462229479424,@nicoleccoelho i take fluoxetine and it doesn't do shit it just makes me dizzy and tired,tired,10043890,fatigue,tiredness
348218989199118336,@thestomabaglady i still get the pins &amp; needles feeling in my hands since doing humira,pins &amp; needles,10035067,paraesthesia,pins and needles
351455090193858560,i think this olanzapine makes me crazier.,crazier,10037234,psychotic disorder,psychosis
326665428493557760,"@pseudodeviant i clock in at 16 stone (added 1 stone since quetiapine) and according to that bmi thing i'm obese, which i'm clearly not.",added 1 stone,10047896,weight increased,weight gain
348458049075294211,rt @vinniemedugno: @sonniedetore i cannot be in the sun! #levaquin,cannot be in the sun,10042494,photosensitivity reaction,sun sensitivity
346349207214510080,"@joec second day off effexor &amp; on viibryd here. brain zaps are fun. and by fun, i mean horrendous &amp; miserable.",brain zaps,10033775,paraesthesia,paraesthesia
343130110569873409,adderall makes me vomit and vyvanse gives me migraines.. the struggle,vomit,10047700,vomiting,vomiting
343130110569873409,adderall makes me vomit and vyvanse gives me migraines.. the struggle,migraines,10027599,migraine,migraine
340258151511248896,"depression hurts, cymbalta can help? no way! i just took a nap for the first time in years probably and wowza! what sorcery is this?!",nap,10011865,somnolence,daytime sleepiness
340638766215622656,so it fucking turns out that a side effect of effexor is a loss of appetite,loss of appetite,10003028,decreased appetite,appetite lost
344384631027675136,i have put on weight (thanks ms and #tysabri). always look on the bright side: time for a @thinkgeek t-shirt spree! #winning,put on weight,10047896,weight increased,weight gain
353718423064297473,"@thekatieduke pt with similar found out trazodone can do the same. md said it was common. ""trazodone gives you a bone"". he is a poet.",bone,10036661,priapism,priapism
350418647476469760,im on the codiene lean oxy hydro pill trazodone ah man loud n moscato vision blurry still alot on deck fuck everybody im rollin #superhard,vision blurry,10005889,vision blurred,blurry vision
342481261618667521,thank god i was born with so much hair; i wouldn't been bald by now. #crohnsproblems #teamibd #hairloss #humira #chronic #illness #gratitude,hairloss,10019045,alopecia,hair loss
341779643747143681,"@iamjoy1 yeah i know, i dont take my trazadone at night cause it makes me feel groggy in the morning and i wont wake to my alarm):",groggy,10018730,somnolence,groggy
341779643747143681,"@iamjoy1 yeah i know, i dont take my trazadone at night cause it makes me feel groggy in the morning and i wont wake to my alarm):",wont wake,10019158,somnolence,hard to awaken
333197031659167746,does anyone know if the #weight gain is less in #olanzapine combined with #prozac(#symbyax) than in olanzapine alone?,weight gain,10047896,weight increased,weight gain
330742256787156993,gave in wholeheartedly today to my olanzapine munchies. had already had an ice cream and milkshake before this :-0 http://t.co/mrzznwzwrl,munchies,10016336,hunger,feeling hungry
349165462417977344,"eat my trazodone then go to bed, wake up in the morning with holes in my head",holes in my head,10027374,mental impairment,mental impairment
333524388286713856,@fergaroo thanks :) i so wanted venlafaxine to work cos at least it didn?t increase my appetite like citalopram did.,increase my appetite,10021654,increased appetite,increased appetite
346732358474547200,rivaroxaban 2/2 if i could float weightless in space i suspect i would not ache. but i can't so need rid of rivaroxaban.,ache,10000424,pain,ache
345958089830301696,rivaroxaban diary 2/2 ..but not hungry. has to be taken with food. only had 1 hot drink and 1 slice of bread so far today,not hungry,10003028,decreased appetite,appetite lost
328962220069371905,"since swapping my quetiapine doses around, my hunger and cravings have gotten so bad!",cravings,10056465,food craving,food craving
328962220069371905,"since swapping my quetiapine doses around, my hunger and cravings have gotten so bad!",hunger,10016336,hunger,feeling hungry
327573331354210304,fluoxetine is a hell of a drug if you're into being awake all night and feeling ill.,feeling ill,10021345,malaise,ill feeling
327573331354210304,fluoxetine is a hell of a drug if you're into being awake all night and feeling ill.,awake all night,10022437,insomnia,insomnia
346310712622194688,have taken the trazodone dose back down. simply cannot put up with feeling tired all day!,tired,10043890,fatigue,tiredness
351474792215494656,@inarticulate i haven't had an orgasm in a long time.. wtf.. #paxil,orgasm,10021574,anorgasmia,inability to orgasm
352936340440092673,allergic reaction to #lamotrigine. feel free to share &amp; distribute. kill #bigpharma before it kills us. http://t.co/kbj5fvqpff,allergic reaction,10001718,hypersensitivity,allergic reaction
343481297446006784,"my effexor has left me with the inability to cry. i was dry eyed watching ""into the wild"" and even one of those sarah mclachlan commercials",inability to cry,10071175,emotional poverty,lack of feeling emotions
343481297446006784,"my effexor has left me with the inability to cry. i was dry eyed watching ""into the wild"" and even one of those sarah mclachlan commercials",dry eyed,10071175,emotional poverty,lack of feeling emotions
349494516593590272,"the difference between 'just tired' and 'tired &amp; in a fog' is amazing.  so happy to be done taking levaquin, that stuff is way too strong",in a fog,10016876,feeling abnormal,foggy feeling in head
349494516593590272,"the difference between 'just tired' and 'tired &amp; in a fog' is amazing.  so happy to be done taking levaquin, that stuff is way too strong",tired,10043890,fatigue,tiredness
340259370577317890,@lukehedgecutter i cant sleep im having a well bad nicotine craving,craving,10056484,nicotine dependence,nicotine craving
340259370577317890,@lukehedgecutter i cant sleep im having a well bad nicotine craving,cant sleep,10041001,insomnia,sleep loss
347149965631553536,@dougmoneybags quetiapine. very low dose even with increase. helps me get to sleep (&amp; eat in general) but feel really groggy in the morning,groggy in the morning,10018732,somnolence,groggy on awakening
349612359658110976,"@major___tom mm, i'm wary of trying new meds after a really bad reaction to fluoxetine, but i've heard a lot of good things about citalopram",reaction,10001718,hypersensitivity,allergic reaction
329969145821163520,"didnt take my fluoxetine this morning because i forgot and i've been so shaky and tired all day, is this like, withdrawal symptoms?",shaky,10040528,tremor,shaking
329969145821163520,"didnt take my fluoxetine this morning because i forgot and i've been so shaky and tired all day, is this like, withdrawal symptoms?",tired,10043890,fatigue,tiredness
329969145821163520,"didnt take my fluoxetine this morning because i forgot and i've been so shaky and tired all day, is this like, withdrawal symptoms?",withdrawal,10073281,withdrawal syndrome,withdrawal symptom
342843798554046464,@hello_nacho @tobiasampersand lexapro gave me the worst mixed episodes. i have some instability with pristiq but i can manage it ok.,instability,10022454,affect lability,instability emotional
342843798554046464,@hello_nacho @tobiasampersand lexapro gave me the worst mixed episodes. i have some instability with pristiq but i can manage it ok.,mixed episodes,10065032,bipolar i disorder,mixed manic depressive episode
347542434500206592,@aravain i've heard of all kinds of skin issues on lamictal! pretty sure mine is psychosomatic though...,skin issues,10040831,skin disorder,skin disorder
349181810237898752,"i'm so fine today. increasing zyprexa,my condisition became so good. it has a side effect that increase my weight. i must care about it.",increase my weight,10047896,weight increased,weight gain
341917271851151360,vyvanse makes you mad *example a*,mad,10002368,anger,anger
